McID	OrderID	JobName	Date	Weekly	Hour	Film	Target	LowControl	Interval	Speed	Under_lcl	Notif	OTS	Matte	Weight	OkMtr	BdCode	RunTime	Downtime
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:12	PET	230	219	5	 - 		N	N	N	0,2	60.000	CO3	0	1
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:13	PET	230	219	5	 - 		N	N	N	0,2	60.000	CO3	0	1
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:14	PET	230	219	5	 - 		N	N	N	0,2	60.000	CO3	0	1
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:15	PET	230	219	5	 - 		N	N	N	0,2	60.000	CO3	0	1
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:16	PET	230	219	5	 - 		N	N	N	0,2	60.000	CO3	0	1
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:17	PET	230	219	5	 - 		N	N	N	0,2	60.000	CO3	0	1
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:18	PET	230	219	5	7		N	N	N	0,2	60.000	CO3	0	1
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:19	PET	230	219	5	141		N	N	N	0,2	60.000	RUN	1	0
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:20	PET	230	219	5	175		N	N	N	0,2	60.000	RUN	1	0
PR01	61972-20	BAG ROLL ID 5KG P32 SINGA	11-10-21	10- W3	19:21	PET	230	219	5	175		N	N	N	0,2	60.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:24	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:25	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:26	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:27	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:28	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:29	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:30	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:31	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:32	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:33	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:34	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:35	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:36	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:37	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:38	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:39	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:40	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:41	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:42	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:43	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:44	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:45	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:46	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:47	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:48	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:49	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:50	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:51	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:52	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:53	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:54	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:55	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:56	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:57	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:58	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	19:59	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:00	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:01	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:02	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:03	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:04	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:05	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:06	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:07	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:08	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:09	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:10	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:11	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:12	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:13	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:14	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:15	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:16	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:17	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:18	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:19	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:20	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:21	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:22	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:23	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:24	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:25	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:26	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:27	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:28	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:29	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:30	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:31	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:32	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:33	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:34	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:35	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:36	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:37	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:38	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:39	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:40	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:41	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:42	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:43	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:44	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:45	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:46	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:47	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:48	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:49	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:50	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:51	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:52	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:53	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:54	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:55	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:56	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:57	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:58	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	20:59	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:00	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:01	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:02	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:03	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:04	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:05	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:06	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:07	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:08	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:09	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:10	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:11	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:12	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:13	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:14	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:15	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:16	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:17	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:18	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:19	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:20	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:21	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:22	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:23	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:24	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:25	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:26	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:27	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:28	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:29	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:30	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:31	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:32	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:33	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:34	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:35	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:36	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:37	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:38	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:39	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:40	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:41	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:42	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:43	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:44	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:45	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:46	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:47	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:48	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:49	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:50	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:51	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:52	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:53	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:54	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
PR01	9300T-20	CHRD-207-RL-001(CHOCOMANIA 207G RED)	11-10-21	10- W3	21:55	PET	230	219	5	220		N	N	N	0,2	69.000	RUN	1	0
